"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Saturday","16",0.2055,51.596,2010-02-13,"False Alarm","Havering","Harold Hill",273,"Romford","1122333331131",16,0.05
"Saturday","17",0.207,51.594,2009-07-25,"Fire","Havering","Harold Hill",428,"Romford","1122333331131",29,0.05
"Saturday","17",0.207,51.594,2009-07-25,"Fire","Havering","Harold Hill",428,"Romford","1122333331131",15,0.04
"Saturday","19",0.207,51.597,2011-07-16,"False Alarm","Havering","Harold Hill",247,"Harold Hill","1122333331131",13,0.04
"Saturday","19",0.207,51.597,2011-07-16,"False Alarm","Havering","Harold Hill",247,"Harold Hill","1122333331131",26,0.05
"Saturday","2",0.204,51.596,2009-08-01,"Fire","Havering","Harold Hill",649,"Romford","1122333331131",4,0.02
"Saturday","2",0.204,51.596,2009-08-01,"Fire","Havering","Harold Hill",649,"Romford","1122333331131",9,0.03
"Saturday","20",0.2085,51.597,2010-12-18,"Special Service","Havering","Harold Hill",398,"Romford","1122333331131",23,0.05
"Saturday","20",0.2085,51.597,2010-12-18,"Special Service","Havering","Harold Hill",398,"Romford","1122333331131",10,0.04
"Saturday","22",0.2055,51.595,2009-02-21,"False Alarm","Havering","Harold Hill",291,"Romford","1122333331131",8,0.03
"Saturday","22",0.2055,51.595,2009-02-21,"False Alarm","Havering","Harold Hill",291,"Romford","1122333331131",18,0.05
"Saturday","7",0.2055,51.595,2011-03-05,"Fire","Havering","Harold Hill",303,"Harold Hill","1122333331131",12,0.04
"Saturday","7",0.2055,51.595,2011-03-05,"Fire","Havering","Harold Hill",303,"Harold Hill","1122333331131",6,0.03
"Sunday","13",0.207,51.595,2013-01-27,"Fire","Havering","Harold Hill",226,"Harold Hill","1122333331131",25,0.05
"Sunday","13",0.207,51.595,2013-01-27,"Fire","Havering","Harold Hill",226,"Harold Hill","1122333331131",12,0.04
"Sunday","17",0.2085,51.597,2009-08-30,"Fire","Havering","Harold Hill",355,"Romford","1122333331131",24,0.05
"Sunday","17",0.2085,51.597,2009-08-30,"Fire","Havering","Harold Hill",355,"Romford","1122333331131",10,0.04
"Sunday","20",0.2085,51.595,2009-01-04,"Fire","Havering","Harold Hill",379,"Romford","1122333331131",23,0.05
"Sunday","20",0.2085,51.595,2009-01-04,"Fire","Havering","Harold Hill",379,"Romford","1122333331131",8,0.03
"Thursday","0",0.2085,51.597,2012-05-03,"Special Service","Havering","Harold Hill",331,"Harold Hill","1122333331131",5,0.03
"Thursday","0",0.2085,51.597,2012-05-03,"Special Service","Havering","Harold Hill",331,"Harold Hill","1122333331131",12,0.04
"Thursday","12",0.2085,51.597,2009-07-23,"Special Service","Havering","Harold Hill",306,"Romford","1122333331131",14,0.04
"Thursday","12",0.2085,51.597,2009-07-23,"Special Service","Havering","Harold Hill",306,"Romford","1122333331131",24,0.05
"Thursday","14",0.2085,51.597,2010-08-19,"False Alarm","Havering","Harold Hill",238,"Harold Hill","1122333331131",24,0.05
"Thursday","14",0.2085,51.597,2010-08-19,"False Alarm","Havering","Harold Hill",238,"Harold Hill","1122333331131",11,0.04
"Thursday","20",0.2085,51.596,2011-01-13,"Special Service","Havering","Harold Hill",257,"Romford","1122333331131",29,0.06
"Thursday","20",0.2085,51.596,2011-01-13,"Special Service","Havering","Harold Hill",257,"Romford","1122333331131",13,0.04
"Thursday","23",0.2085,51.597,2009-01-01,"Fire","Havering","Harold Hill",418,"Romford","1122333331131",15,0.04
"Thursday","23",0.2085,51.597,2009-01-01,"Fire","Havering","Harold Hill",418,"Romford","1122333331131",6,0.03
"Thursday","8",0.2085,51.595,2009-01-01,"Special Service","Havering","Harold Hill",332,"Romford","1122333331131",13,0.04
"Thursday","8",0.2085,51.595,2009-01-01,"Special Service","Havering","Harold Hill",332,"Romford","1122333331131",24,0.05
"Thursday","8",0.2085,51.597,2012-08-23,"Fire","Havering","Harold Hill",279,"Romford","1122333331131",13,0.04
"Thursday","8",0.2085,51.597,2012-08-23,"Fire","Havering","Harold Hill",279,"Romford","1122333331131",24,0.05
"Tuesday","15",0.2055,51.598,2011-01-04,"Special Service","Havering","Harold Hill",404,"Harold Hill","1122333331131",0,0
"Tuesday","15",0.2055,51.598,2011-01-04,"Special Service","Havering","Harold Hill",404,"Harold Hill","1122333331131",30,0.05
"Tuesday","15",0.2055,51.596,2011-07-05,"False Alarm","Havering","Harold Hill",175,"Romford","1122333331131",0,0
"Tuesday","15",0.2055,51.596,2011-07-05,"False Alarm","Havering","Harold Hill",175,"Romford","1122333331131",30,0.06
"Tuesday","18",0.2055,51.595,2012-09-18,"Fire","Havering","Harold Hill",264,"Romford","1122333331131",32,0.06
"Tuesday","18",0.2055,51.595,2012-09-18,"Fire","Havering","Harold Hill",264,"Romford","1122333331131",15,0.04
"Tuesday","5",0.204,51.597,2012-01-17,"Special Service","Havering","Harold Hill",342,"Harold Hill","1122333331131",13,0.04
"Tuesday","5",0.204,51.597,2012-01-17,"Special Service","Havering","Harold Hill",342,"Harold Hill","1122333331131",3,0.02
"Wednesday","12",0.2085,51.597,2009-02-18,"False Alarm","Havering","Harold Hill",389,"Romford","1122333331131",8,0.03
"Wednesday","12",0.2085,51.597,2009-02-18,"False Alarm","Havering","Harold Hill",389,"Romford","1122333331131",27,0.05
"Wednesday","18",0.2085,51.597,2010-07-28,"False Alarm","Havering","Harold Hill",278,"Romford","1122333331131",36,0.06
"Wednesday","18",0.2085,51.597,2010-07-28,"False Alarm","Havering","Harold Hill",278,"Romford","1122333331131",15,0.04
"Wednesday","20",0.2085,51.597,2011-04-27,"Fire","Havering","Harold Hill",210,"Harold Hill","1122333331131",29,0.06
"Wednesday","20",0.2085,51.597,2011-04-27,"Fire","Havering","Harold Hill",210,"Harold Hill","1122333331131",11,0.04
"Wednesday","21",0.207,51.596,2012-09-26,"Special Service","Havering","Harold Hill",245,"Harold Hill","1122333331131",11,0.04
"Wednesday","21",0.207,51.596,2012-09-26,"Special Service","Havering","Harold Hill",245,"Harold Hill","1122333331131",27,0.05
"Friday","0",0.1845,51.576,2009-04-10,"False Alarm","Havering","Romford",340,"Romford","1122333313324",8,0.03
"Friday","0",0.1845,51.576,2009-04-10,"False Alarm","Havering","Romford",340,"Romford","1122333313324",20,0.05
"Friday","0",0.1815,51.578,2009-06-05,"Special Service","Havering","Romford",348,"Romford","1122333313324",8,0.03
"Friday","0",0.1815,51.578,2009-06-05,"Special Service","Havering","Romford",348,"Romford","1122333313324",20,0.05
"Friday","1",0.1845,51.576,2009-04-10,"False Alarm","Havering","Romford",246,"Romford","1122333313324",3,0.02
"Friday","1",0.1845,51.576,2009-04-10,"False Alarm","Havering","Romford",246,"Romford","1122333313324",22,0.05
"Friday","1",0.1845,51.578,2010-10-01,"False Alarm","Havering","Romford",227,"Romford","1122333313324",3,0.02
"Friday","1",0.1845,51.578,2010-10-01,"False Alarm","Havering","Romford",227,"Romford","1122333313324",22,0.05
"Friday","1",0.1815,51.578,2013-02-15,"False Alarm","Havering","Romford",286,"Romford","1122333313324",3,0.02
"Friday","1",0.1815,51.578,2013-02-15,"False Alarm","Havering","Romford",286,"Romford","1122333313324",22,0.05
"Friday","1",0.1815,51.579,2011-08-26,"False Alarm","Havering","Romford",278,"Romford","1122333313324",3,0.02
"Friday","1",0.1815,51.579,2011-08-26,"False Alarm","Havering","Romford",278,"Romford","1122333313324",22,0.05
"Friday","10",0.1815,51.577,2010-09-03,"Fire","Havering","Romford",381,"Dagenham","1122333313324",81,0.07
"Friday","10",0.1815,51.577,2010-09-03,"Fire","Havering","Romford",381,"Dagenham","1122333313324",232,0.08
"Friday","11",0.183,51.577,2013-01-25,"False Alarm","Havering","Romford",343,"Romford","1122333313324",278,0.09
"Friday","11",0.183,51.577,2013-01-25,"False Alarm","Havering","Romford",343,"Romford","1122333313324",104,0.07
"Friday","11",0.1845,51.578,2013-01-04,"False Alarm","Havering","Romford",235,"Romford","1122333313324",278,0.09
"Friday","11",0.1845,51.578,2013-01-04,"False Alarm","Havering","Romford",235,"Romford","1122333313324",104,0.08
"Friday","12",0.183,51.577,2009-02-20,"False Alarm","Havering","Romford",120,"Romford","1122333313324",323,0.11
"Friday","12",0.183,51.577,2009-02-20,"False Alarm","Havering","Romford",120,"Romford","1122333313324",119,0.09
"Friday","13",0.18,51.579,2012-03-16,"Special Service","Havering","Romford",388,"Romford","1122333313324",339,0.09
"Friday","13",0.18,51.579,2012-03-16,"Special Service","Havering","Romford",388,"Romford","1122333313324",121,0.07
"Friday","13",0.1815,51.579,2010-07-09,"Special Service","Havering","Romford",413,"Dagenham","1122333313324",339,0.09
"Friday","13",0.1815,51.579,2010-07-09,"Special Service","Havering","Romford",413,"Dagenham","1122333313324",121,0.07
"Friday","14",0.1845,51.578,2009-05-15,"False Alarm","Havering","Romford",245,"Romford","1122333313324",103,0.08
"Friday","14",0.1845,51.578,2009-05-15,"False Alarm","Havering","Romford",245,"Romford","1122333313324",317,0.09
"Friday","14",0.1815,51.579,2012-03-02,"False Alarm","Havering","Romford",238,"Romford","1122333313324",103,0.08
"Friday","14",0.1815,51.579,2012-03-02,"False Alarm","Havering","Romford",238,"Romford","1122333313324",317,0.09
