"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Friday","15",-0.0975,51.374,2011-03-11,"Special Service","Croydon","Croydon",229,"Croydon","1122331332322",673.899366415791,0.11
"Friday","16",-0.099,51.374,2010-12-03,"False Alarm","Croydon","Croydon",210,"Croydon","1122331332322",712.804896848043,0.11
"Friday","17",-0.1005,51.374,2009-10-09,"Special Service","Croydon","Croydon",283,"Croydon","1122331332322",691.962648402194,0.1
"Friday","17",-0.1005,51.373,2011-05-20,"False Alarm","Croydon","Croydon",223,"Croydon","1122331332322",691.962648402194,0.11
"Friday","17",-0.1005,51.373,2013-02-01,"False Alarm","Croydon","Croydon",215,"Croydon","1122331332322",691.962648402194,0.11
"Friday","18",-0.1005,51.374,2010-01-15,"False Alarm","Croydon","Croydon",226,"Croydon","1122331332322",636.383319213263,0.11
"Friday","18",-0.099,51.372,2013-02-01,"False Alarm","Croydon","Croydon",468,"Woodside","1122331332322",636.383319213263,0.09
"Friday","19",-0.1005,51.373,2010-02-19,"False Alarm","Croydon","Croydon",240,"Croydon","1122331332322",496.740254626073,0.1
"Friday","20",-0.1005,51.373,2009-07-24,"Special Service","Croydon","Croydon",273,"Croydon","1122331332322",372.381505565839,0.09
"Friday","20",-0.0975,51.373,2011-09-09,"False Alarm","Croydon","Croydon",182,"Croydon","1122331332322",372.381505565839,0.1
"Friday","22",-0.099,51.373,2011-05-13,"False Alarm","Croydon","Croydon",215,"Croydon","1122331332322",318.191659606631,0.1
"Friday","22",-0.1005,51.374,2010-11-19,"False Alarm","Croydon","Croydon",198,"Croydon","1122331332322",318.191659606631,0.1
"Friday","22",-0.099,51.374,2009-02-13,"Fire","Croydon","Croydon",293,"Croydon","1122331332322",318.191659606631,0.09
"Friday","22",-0.096,51.374,2009-03-20,"False Alarm","Croydon","Croydon",270,"Croydon","1122331332322",318.191659606631,0.09
"Friday","22",-0.1005,51.372,2009-05-01,"Special Service","Croydon","Croydon",222,"Croydon","1122331332322",318.191659606631,0.1
"Friday","23",-0.099,51.373,2012-05-18,"Fire","Croydon","Croydon",246,"Croydon","1122331332322",318.886401221493,0.09
"Friday","23",-0.1005,51.373,2010-05-14,"Special Service","Croydon","Croydon",238,"Croydon","1122331332322",318.886401221493,0.09
"Friday","23",-0.1005,51.371,2010-07-23,"False Alarm","Croydon","Croydon",214,"Croydon","1122331332322",318.886401221493,0.1
"Monday","0",-0.099,51.373,2010-03-22,"False Alarm","Croydon","Croydon",233,"Croydon","1122331332322",75.7268360199188,0.07
