"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Sunday","0",-0.21,51.517,2013-03-17,"Special Service","Kensington and Chelsea","North Kensington",194,"North Kensington","11223342433113",161.692672825315,0.09
"Sunday","1",-0.21,51.517,2011-01-09,"Special Service","Kensington and Chelsea","North Kensington",206,"North Kensington","11223342433113",142.178039898122,0.08
"Sunday","8",-0.21,51.517,2012-09-16,"Fire","Kensington and Chelsea","North Kensington",143,"North Kensington","11223342433113",128.239016378698,0.09
"Sunday","9",-0.2115,51.518,2010-01-24,"False Alarm","Kensington and Chelsea","North Kensington",145,"North Kensington","11223342433113",178.419501048624,0.09
"Sunday","13",-0.21,51.517,2011-03-06,"False Alarm","Kensington and Chelsea","North Kensington",139,"North Kensington","11223342433113",289.931689204013,0.1
"Sunday","13",-0.2115,51.518,2012-08-19,"False Alarm","Kensington and Chelsea","North Kensington",123,"North Kensington","11223342433113",289.931689204013,0.11
"Sunday","13",-0.21,51.518,2010-01-24,"Special Service","Kensington and Chelsea","North Kensington",158,"North Kensington","11223342433113",289.931689204013,0.1
"Sunday","13",-0.213,51.518,2011-08-21,"False Alarm","Kensington and Chelsea","North Kensington",167,"North Kensington","11223342433113",289.931689204013,0.1
"Sunday","14",-0.21,51.518,2010-09-05,"Special Service","Kensington and Chelsea","North Kensington",528,"Willesden","11223342433113",284.356079796244,0.08
"Sunday","15",-0.2115,51.518,2013-03-24,"False Alarm","Kensington and Chelsea","North Kensington",101,"North Kensington","11223342433113",264.841446869051,0.11
"Sunday","16",-0.21,51.517,2009-11-29,"False Alarm","Kensington and Chelsea","North Kensington",445,"Paddington","11223342433113",312.234126835091,0.08
"Sunday","17",-0.2115,51.518,2012-11-25,"False Alarm","Kensington and Chelsea","North Kensington",105,"North Kensington","11223342433113",331.748759762284,0.11
"Sunday","17",-0.213,51.518,2011-08-21,"Special Service","Kensington and Chelsea","North Kensington",428,"North Kensington","11223342433113",331.748759762284,0.09
"Sunday","17",-0.213,51.518,2011-08-21,"False Alarm","Kensington and Chelsea","North Kensington",209,"North Kensington","11223342433113",331.748759762284,0.1
"Sunday","18",-0.2115,51.518,2010-03-21,"False Alarm","Kensington and Chelsea","North Kensington",104,"North Kensington","11223342433113",312.234126835091,0.11
"Sunday","18",-0.213,51.518,2011-08-21,"False Alarm","Kensington and Chelsea","North Kensington",135,"North Kensington","11223342433113",312.234126835091,0.11
"Sunday","18",-0.213,51.518,2011-08-21,"False Alarm","Kensington and Chelsea","North Kensington",70,"North Kensington","11223342433113",312.234126835091,0.12
"Sunday","19",-0.213,51.518,2011-08-21,"False Alarm","Kensington and Chelsea","North Kensington",252,"North Kensington","11223342433113",262.053642165166,0.09
"Sunday","20",-0.21,51.518,2012-09-23,"False Alarm","Kensington and Chelsea","North Kensington",154,"North Kensington","11223342433113",242.539009237973,0.1
"Sunday","21",-0.21,51.517,2010-04-11,"False Alarm","Kensington and Chelsea","North Kensington",372,"Kensington","11223342433113",214.660962199125,0.08
"Thursday","0",-0.21,51.517,2009-01-01,"Fire","Kensington and Chelsea","North Kensington",131,"North Kensington","11223342433113",139.390235194237,0.09
"Thursday","12",-0.21,51.517,2011-08-04,"False Alarm","Kensington and Chelsea","North Kensington",112,"North Kensington","11223342433113",423.746314990481,0.12
"Thursday","19",-0.21,51.517,2012-10-18,"Special Service","Kensington and Chelsea","North Kensington",442,"North Kensington","11223342433113",365.202416208901,0.09
"Thursday","22",-0.21,51.517,2009-03-05,"Fire","Kensington and Chelsea","North Kensington",137,"North Kensington","11223342433113",217.44876690301,0.1
"Tuesday","10",-0.2115,51.518,2012-04-03,"False Alarm","Kensington and Chelsea","North Kensington",178,"North Kensington","11223342433113",354.051197393362,0.1
"Tuesday","14",-0.2115,51.518,2011-01-11,"False Alarm","Kensington and Chelsea","North Kensington",137,"North Kensington","11223342433113",415.382900878827,0.11
"Tuesday","15",-0.213,51.517,2010-12-21,"Special Service","Kensington and Chelsea","North Kensington",535,"North Kensington","11223342433113",432.109729102135,0.09
"Tuesday","16",-0.2115,51.518,2010-04-06,"False Alarm","Kensington and Chelsea","North Kensington",158,"North Kensington","11223342433113",471.138994956522,0.11
"Tuesday","21",-0.21,51.517,2010-11-30,"False Alarm","Kensington and Chelsea","North Kensington",144,"North Kensington","11223342433113",242.539009237973,0.1
"Wednesday","2",-0.21,51.517,2010-02-24,"Special Service","Kensington and Chelsea","North Kensington",266,"North Kensington","11223342433113",80.8463364126576,0.07
"Wednesday","6",-0.21,51.518,2011-06-29,"Special Service","Kensington and Chelsea","North Kensington",240,"North Kensington","11223342433113",142.178039898122,0.08
"Wednesday","8",-0.2115,51.518,2010-06-02,"False Alarm","Kensington and Chelsea","North Kensington",132,"North Kensington","11223342433113",351.263392689478,0.11
"Wednesday","8",-0.2115,51.518,2012-09-05,"False Alarm","Kensington and Chelsea","North Kensington",167,"North Kensington","11223342433113",351.263392689478,0.1
"Wednesday","15",-0.21,51.518,2012-04-18,"Fire","Kensington and Chelsea","North Kensington",159,"North Kensington","11223342433113",454.412166733213,0.11
"Wednesday","17",-0.21,51.517,2010-05-05,"False Alarm","Kensington and Chelsea","North Kensington",132,"North Kensington","11223342433113",448.836557325444,0.11
"Wednesday","17",-0.213,51.517,2012-02-01,"False Alarm","Kensington and Chelsea","North Kensington",126,"North Kensington","11223342433113",448.836557325444,0.11
"Wednesday","18",-0.2115,51.518,2011-09-28,"False Alarm","Kensington and Chelsea","North Kensington",120,"North Kensington","11223342433113",446.048752621559,0.11
