"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Sunday","15",0.003,51.536,2010-08-22,"False Alarm","Newham","Stratford",245,"Stratford","1122333421114",68,0.07
"Sunday","16",0.0045,51.535,2009-08-23,"Fire","Newham","Stratford",235,"Stratford","1122333421114",59,0.07
"Sunday","17",0.003,51.536,2010-10-24,"Fire","Newham","Stratford",289,"Stratford","1122333421114",55,0.06
"Sunday","18",0.003,51.536,2010-08-15,"Fire","Newham","Stratford",272,"Stratford","1122333421114",66,0.07
"Sunday","19",0.003,51.536,2012-03-11,"Special Service","Newham","Stratford",259,"Stratford","1122333421114",52,0.06
"Sunday","20",0.0015,51.535,2009-04-12,"False Alarm","Newham","Stratford",183,"Stratford","1122333421114",42,0.06
"Sunday","21",0.003,51.536,2010-09-12,"Fire","Newham","Stratford",417,"Plaistow","1122333421114",40,0.06
"Sunday","21",0.0045,51.536,2011-04-10,"False Alarm","Newham","Stratford",251,"Stratford","1122333421114",40,0.06
"Sunday","22",0.003,51.534,2009-07-26,"Fire","Newham","Stratford",189,"Stratford","1122333421114",39,0.06
"Sunday","22",0.0045,51.533,2010-10-17,"False Alarm","Newham","Stratford",385,"Plaistow","1122333421114",39,0.06
"Thursday","8",0.003,51.536,2010-05-06,"False Alarm","Newham","Stratford",211,"Stratford","1122333421114",93,0.08
"Thursday","10",0.003,51.536,2009-02-12,"False Alarm","Newham","Stratford",612,"Bow","1122333421114",63,0.06
"Thursday","16",0.003,51.536,2009-11-05,"False Alarm","Newham","Stratford",365,"Stratford","1122333421114",93,0.07
"Thursday","17",0.0045,51.533,2010-02-04,"False Alarm","Newham","Stratford",349,"Stratford","1122333421114",117,0.07
"Thursday","18",0.003,51.536,2011-04-21,"False Alarm","Newham","Stratford",248,"Stratford","1122333421114",102,0.08
"Thursday","18",0.003,51.535,2011-02-17,"Fire","Newham","Stratford",363,"Stratford","1122333421114",102,0.07
"Thursday","21",0.003,51.534,2010-02-04,"Fire","Newham","Stratford",404,"Stratford","1122333421114",57,0.06
"Thursday","21",0.003,51.536,2009-11-05,"Fire","Newham","Stratford",280,"Stratford","1122333421114",57,0.06
"Tuesday","1",0.003,51.536,2010-08-24,"False Alarm","Newham","Stratford",265,"Stratford","1122333421114",13,0.04
"Tuesday","5",0.0015,51.535,2009-04-14,"False Alarm","Newham","Stratford",225,"Stratford","1122333421114",21,0.05
"Tuesday","6",0.0015,51.535,2009-03-24,"False Alarm","Newham","Stratford",401,"Stratford","1122333421114",47,0.06
"Tuesday","12",0.003,51.534,2009-05-05,"Fire","Newham","Stratford",682,"Stratford","1122333421114",59,0.06
"Tuesday","12",0.003,51.535,2010-08-31,"Special Service","Newham","Stratford",122,"Stratford","1122333421114",59,0.08
"Tuesday","13",0.0045,51.533,2010-06-22,"False Alarm","Newham","Stratford",240,"Stratford","1122333421114",71,0.07
"Tuesday","15",0.003,51.536,2011-07-12,"False Alarm","Newham","Stratford",204,"Stratford","1122333421114",3,0.03
"Tuesday","16",0.003,51.536,2011-02-01,"False Alarm","Newham","Stratford",259,"Stratford","1122333421114",61,0.07
"Tuesday","21",0.0045,51.534,2009-08-11,"Fire","Newham","Stratford",403,"Plaistow","1122333421114",47,0.06
"Tuesday","22",0.0045,51.534,2012-03-13,"Special Service","Newham","Stratford",449,"Stratford","1122333421114",45,0.06
"Tuesday","22",0.0045,51.534,2012-04-03,"Special Service","Newham","Stratford",275,"Stratford","1122333421114",45,0.06
"Wednesday","0",0.003,51.534,2011-08-10,"Fire","Newham","Stratford",271,"Stratford","1122333421114",21,0.05
"Wednesday","0",0.0045,51.534,2010-07-14,"Fire","Newham","Stratford",294,"Stratford","1122333421114",21,0.05
"Wednesday","1",0.0045,51.534,2010-06-02,"Special Service","Newham","Stratford",349,"Stratford","1122333421114",13,0.04
"Wednesday","2",0.0045,51.535,2010-08-11,"Fire","Newham","Stratford",390,"Stratford","1122333421114",10,0.04
"Wednesday","3",0.003,51.536,2010-08-25,"False Alarm","Newham","Stratford",337,"Stratford","1122333421114",10,0.04
"Wednesday","7",0.003,51.535,2012-10-24,"False Alarm","Newham","Stratford",281,"Stratford","1122333421114",70,0.07
"Wednesday","10",0.0015,51.536,2011-11-30,"Special Service","Newham","Stratford",289,"Stratford","1122333421114",59,0.06
"Wednesday","11",0.003,51.536,2012-09-26,"False Alarm","Newham","Stratford",266,"Stratford","1122333421114",64,0.07
"Wednesday","12",0.003,51.535,2009-09-16,"False Alarm","Newham","Stratford",484,"Plaistow","1122333421114",52,0.06
"Wednesday","16",0.003,51.536,2011-03-30,"False Alarm","Newham","Stratford",219,"Stratford","1122333421114",95,0.08
"Wednesday","16",0.003,51.535,2010-07-28,"Fire","Newham","Stratford",883,"Stratford","1122333421114",95,0.06
"Wednesday","17",0.003,51.534,2011-07-27,"Special Service","Newham","Stratford",301,"Stratford","1122333421114",91,0.07
"Wednesday","17",0.003,51.536,2009-03-25,"Special Service","Newham","Stratford",236,"Stratford","1122333421114",91,0.07
"Wednesday","18",0.0015,51.535,2010-11-03,"False Alarm","Newham","Stratford",268,"Stratford","1122333421114",110,0.08
"Wednesday","19",0.003,51.536,2009-08-19,"Fire","Newham","Stratford",289,"Stratford","1122333421114",82,0.07
"Wednesday","20",0.003,51.534,2010-11-03,"Fire","Newham","Stratford",283,"Stratford","1122333421114",59,0.07
"Wednesday","20",0.003,51.536,2010-11-03,"Fire","Newham","Stratford",220,"Stratford","1122333421114",59,0.07
"Wednesday","20",0.003,51.536,2011-09-28,"False Alarm","Newham","Stratford",677,"Stratford","1122333421114",59,0.06
"Wednesday","21",0.003,51.536,2011-03-09,"False Alarm","Newham","Stratford",199,"Stratford","1122333421114",50,0.07
"Wednesday","21",0.003,51.536,2011-08-03,"False Alarm","Newham","Stratford",149,"Stratford","1122333421114",50,0.07
"Wednesday","23",0.003,51.535,2010-11-03,"Fire","Newham","Stratford",246,"Stratford","1122333421114",43,0.06
"Wednesday","23",0.0045,51.533,2011-01-12,"False Alarm","Newham","Stratford",436,"Stratford","1122333421114",43,0.06
"Friday","0",0.021,51.523,2009-11-06,"Fire","Newham","Plaistow",286,"Plaistow","1122333134432",31,0.06
"Friday","1",0.0225,51.522,2009-10-09,"Fire","Newham","Plaistow",243,"Plaistow","1122333134432",24,0.05
"Friday","1",0.0195,51.523,2011-01-28,"Fire","Newham","Plaistow",329,"East Ham","1122333134432",24,0.05
"Friday","1",0.021,51.523,2009-07-17,"Fire","Newham","Plaistow",464,"Plaistow","1122333134432",24,0.05
"Friday","2",0.0195,51.524,2010-04-16,"False Alarm","Newham","Plaistow",323,"Plaistow","1122333134432",20,0.05
"Friday","3",0.0195,51.524,2010-12-24,"Fire","Newham","Plaistow",374,"Plaistow","1122333134432",22,0.05
"Friday","7",0.0195,51.523,2009-11-27,"False Alarm","Newham","Plaistow",266,"Plaistow","1122333134432",40,0.06
"Friday","7",0.018,51.524,2009-09-04,"Special Service","Newham","Plaistow",377,"Plaistow","1122333134432",40,0.06
"Friday","12",0.018,51.523,2012-07-20,"Fire","Newham","Plaistow",292,"Plaistow","1122333134432",63,0.07
"Friday","12",0.021,51.524,2012-02-03,"False Alarm","Newham","Plaistow",261,"Plaistow","1122333134432",63,0.07
"Friday","14",0.0225,51.523,2011-03-11,"Fire","Newham","Plaistow",553,"Plaistow","1122333134432",68,0.06
"Friday","14",0.0225,51.523,2011-12-09,"False Alarm","Newham","Plaistow",236,"Plaistow","1122333134432",68,0.07
"Friday","16",0.0225,51.524,2011-05-06,"Special Service","Newham","Plaistow",353,"Plaistow","1122333134432",77,0.07
"Friday","18",0.0195,51.523,2010-11-05,"False Alarm","Newham","Plaistow",188,"Plaistow","1122333134432",71,0.07
"Friday","18",0.018,51.522,2012-06-08,"False Alarm","Newham","Plaistow",206,"Plaistow","1122333134432",71,0.07
"Friday","19",0.0195,51.524,2010-11-05,"False Alarm","Newham","Plaistow",229,"Plaistow","1122333134432",63,0.07
"Friday","20",0.0225,51.523,2009-07-31,"Fire","Newham","Plaistow",261,"Plaistow","1122333134432",60,0.07
"Friday","21",0.0195,51.525,2009-10-09,"False Alarm","Newham","Plaistow",248,"Plaistow","1122333134432",51,0.06
"Friday","22",0.0195,51.525,2009-10-30,"Fire","Newham","Plaistow",351,"Plaistow","1122333134432",49,0.06
"Monday","0",0.0225,51.525,2009-07-06,"Fire","Newham","Plaistow",364,"Plaistow","1122333134432",33,0.05
"Monday","6",0.018,51.523,2012-05-07,"Special Service","Newham","Plaistow",460,"Plaistow","1122333134432",29,0.05
"Monday","7",0.0225,51.522,2011-08-29,"False Alarm","Newham","Plaistow",277,"Plaistow","1122333134432",38,0.06
"Monday","7",0.018,51.523,2012-07-02,"Special Service","Newham","Plaistow",356,"Plaistow","1122333134432",38,0.06
"Monday","10",0.0225,51.522,2009-01-05,"Special Service","Newham","Plaistow",243,"Plaistow","1122333134432",49,0.06
"Monday","10",0.0195,51.523,2012-12-17,"Fire","Newham","Plaistow",230,"Plaistow","1122333134432",49,0.06
"Monday","13",0.0195,51.523,2012-10-15,"Special Service","Newham","Plaistow",318,"Plaistow","1122333134432",48,0.06
"Monday","13",0.021,51.524,2010-11-15,"False Alarm","Newham","Plaistow",305,"Plaistow","1122333134432",48,0.06
"Monday","14",0.018,51.523,2009-02-09,"Special Service","Newham","Plaistow",525,"Plaistow","1122333134432",63,0.06
"Monday","14",0.018,51.523,2010-07-26,"Fire","Newham","Plaistow",372,"Plaistow","1122333134432",63,0.06
"Monday","16",0.0195,51.522,2009-07-27,"Fire","Newham","Plaistow",299,"Plaistow","1122333134432",70,0.07
"Monday","17",0.0225,51.523,2012-05-28,"Special Service","Newham","Plaistow",281,"Plaistow","1122333134432",81,0.07
"Monday","18",0.0225,51.522,2010-07-05,"Special Service","Newham","Plaistow",228,"Plaistow","1122333134432",70,0.07
"Monday","18",0.018,51.523,2012-10-22,"False Alarm","Newham","Plaistow",261,"Plaistow","1122333134432",70,0.07
"Monday","18",0.0225,51.524,2010-05-17,"Fire","Newham","Plaistow",285,"Plaistow","1122333134432",70,0.07
"Monday","19",0.0225,51.522,2010-07-05,"Special Service","Newham","Plaistow",525,"Plaistow","1122333134432",63,0.06
"Monday","21",0.021,51.523,2010-08-30,"Fire","Newham","Plaistow",213,"Plaistow","1122333134432",49,0.07
"Monday","21",0.0225,51.523,2011-03-07,"Fire","Newham","Plaistow",383,"East Ham","1122333134432",49,0.06
"Monday","22",0.021,51.523,2011-01-03,"False Alarm","Newham","Plaistow",218,"Plaistow","1122333134432",47,0.06
"Monday","23",0.0225,51.522,2011-05-09,"Special Service","Newham","Plaistow",396,"East Ham","1122333134432",33,0.05
"Monday","23",0.021,51.523,2009-07-27,"Fire","Newham","Plaistow",445,"East Ham","1122333134432",33,0.05
"Saturday","0",0.018,51.523,2009-02-14,"False Alarm","Newham","Plaistow",635,"East Ham","1122333134432",37,0.05
"Saturday","0",0.0195,51.523,2009-02-14,"Fire","Newham","Plaistow",417,"Plaistow","1122333134432",37,0.05
"Saturday","0",0.0195,51.523,2009-04-25,"Fire","Newham","Plaistow",487,"Plaistow","1122333134432",37,0.05
"Saturday","8",0.0195,51.524,2012-03-03,"Special Service","Newham","Plaistow",303,"Plaistow","1122333134432",38,0.06
"Saturday","9",0.0225,51.522,2011-12-17,"Special Service","Newham","Plaistow",372,"Plaistow","1122333134432",47,0.06
"Saturday","11",0.018,51.522,2012-07-07,"False Alarm","Newham","Plaistow",305,"Poplar","1122333134432",66,0.07
"Saturday","12",0.018,51.525,2010-02-13,"Fire","Newham","Plaistow",266,"Plaistow","1122333134432",70,0.07
"Saturday","14",0.0195,51.523,2011-06-04,"False Alarm","Newham","Plaistow",774,"Stratford","1122333134432",63,0.06
"Saturday","15",0.0195,51.524,2009-07-25,"Special Service","Newham","Plaistow",286,"Plaistow","1122333134432",68,0.07
"Saturday","15",0.021,51.523,2011-11-05,"Fire","Newham","Plaistow",330,"Plaistow","1122333134432",68,0.07
"Saturday","16",0.021,51.523,2010-03-06,"Special Service","Newham","Plaistow",291,"Plaistow","1122333134432",61,0.07
"Saturday","16",0.021,51.523,2012-03-03,"False Alarm","Newham","Plaistow",530,"East Ham","1122333134432",61,0.06
"Saturday","17",0.018,51.523,2012-06-30,"Special Service","Newham","Plaistow",318,"Plaistow","1122333134432",66,0.07
"Saturday","19",0.018,51.523,2011-10-29,"Fire","Newham","Plaistow",557,"Plaistow","1122333134432",62,0.06
"Saturday","19",0.0225,51.523,2012-09-15,"Fire","Newham","Plaistow",560,"Plaistow","1122333134432",62,0.06
"Saturday","20",0.0195,51.523,2012-05-12,"Fire","Newham","Plaistow",329,"Plaistow","1122333134432",62,0.06
"Saturday","20",0.021,51.525,2012-11-10,"False Alarm","Newham","Plaistow",520,"Plaistow","1122333134432",62,0.06
"Saturday","20",0.021,51.523,2009-11-14,"Fire","Newham","Plaistow",302,"Plaistow","1122333134432",62,0.07
"Saturday","20",0.021,51.523,2013-02-16,"Fire","Newham","Plaistow",242,"Plaistow","1122333134432",62,0.07
"Saturday","21",0.021,51.524,2009-05-16,"Fire","Newham","Plaistow",231,"Plaistow","1122333134432",52,0.07
"Saturday","21",0.021,51.524,2009-08-08,"Fire","Newham","Plaistow",254,"Plaistow","1122333134432",52,0.06
"Saturday","22",0.0225,51.522,2009-11-07,"Special Service","Newham","Plaistow",199,"Plaistow","1122333134432",46,0.07
"Saturday","22",0.0225,51.522,2011-05-07,"Fire","Newham","Plaistow",225,"Plaistow","1122333134432",46,0.06
"Sunday","1",0.021,51.523,2010-01-24,"Fire","Newham","Plaistow",310,"Plaistow","1122333134432",24,0.05
"Sunday","2",0.021,51.525,2010-10-10,"False Alarm","Newham","Plaistow",410,"Plaistow","1122333134432",24,0.05
"Sunday","9",0.0225,51.522,2010-07-04,"False Alarm","Newham","Plaistow",222,"Plaistow","1122333134432",37,0.06
"Sunday","10",0.0225,51.522,2009-11-08,"False Alarm","Newham","Plaistow",292,"Plaistow","1122333134432",47,0.06
"Sunday","10",0.018,51.523,2011-08-21,"Fire","Newham","Plaistow",313,"Plaistow","1122333134432",47,0.06
"Sunday","10",0.0195,51.524,2010-10-17,"False Alarm","Newham","Plaistow",460,"Plaistow","1122333134432",47,0.06
"Sunday","14",0.0195,51.524,2011-04-03,"Special Service","Newham","Plaistow",695,"Plaistow","1122333134432",60,0.06
"Sunday","15",0.021,51.523,2012-09-16,"False Alarm","Newham","Plaistow",249,"Plaistow","1122333134432",61,0.07
"Sunday","18",0.0195,51.523,2009-10-25,"Fire","Newham","Plaistow",456,"Plaistow","1122333134432",68,0.06
"Sunday","19",0.0195,51.523,2010-12-12,"False Alarm","Newham","Plaistow",295,"Plaistow","1122333134432",56,0.06
"Sunday","19",0.0225,51.524,2009-03-15,"Fire","Newham","Plaistow",450,"Plaistow","1122333134432",56,0.06
"Sunday","19",0.021,51.524,2010-06-20,"Special Service","Newham","Plaistow",276,"Plaistow","1122333134432",56,0.06
"Sunday","19",0.0195,51.524,2012-04-22,"Fire","Newham","Plaistow",252,"Plaistow","1122333134432",56,0.07
"Sunday","19",0.021,51.523,2010-11-07,"Fire","Newham","Plaistow",303,"Plaistow","1122333134432",56,0.06
"Sunday","19",0.021,51.523,2012-11-18,"Fire","Newham","Plaistow",242,"Plaistow","1122333134432",56,0.07
"Sunday","21",0.0195,51.524,2010-09-19,"Fire","Newham","Plaistow",216,"Plaistow","1122333134432",46,0.06
"Sunday","22",0.0195,51.523,2010-04-11,"Fire","Newham","Plaistow",413,"Plaistow","1122333134432",40,0.06
"Sunday","22",0.021,51.523,2009-08-02,"Fire","Newham","Plaistow",395,"Stratford","1122333134432",40,0.06
"Thursday","6",0.018,51.522,2012-04-19,"False Alarm","Newham","Plaistow",390,"Plaistow","1122333134432",31,0.05
"Thursday","8",0.0225,51.522,2013-01-10,"False Alarm","Newham","Plaistow",201,"Plaistow","1122333134432",59,0.07
"Thursday","9",0.0225,51.522,2012-03-01,"False Alarm","Newham","Plaistow",204,"Plaistow","1122333134432",54,0.07
"Thursday","10",0.0195,51.524,2010-04-15,"False Alarm","Newham","Plaistow",308,"Plaistow","1122333134432",59,0.06
"Thursday","10",0.0225,51.523,2011-09-22,"Fire","Newham","Plaistow",233,"Plaistow","1122333134432",59,0.07
"Thursday","12",0.0195,51.523,2012-01-05,"Special Service","Newham","Plaistow",548,"East Ham","1122333134432",55,0.06
"Thursday","13",0.0225,51.522,2011-10-27,"False Alarm","Newham","Plaistow",261,"Plaistow","1122333134432",58,0.07
"Thursday","14",0.0225,51.525,2009-07-09,"Fire","Newham","Plaistow",390,"Plaistow","1122333134432",58,0.06
"Thursday","15",0.0195,51.524,2011-04-14,"False Alarm","Newham","Plaistow",305,"Plaistow","1122333134432",67,0.07
"Thursday","17",0.0225,51.522,2010-06-10,"False Alarm","Newham","Plaistow",230,"Plaistow","1122333134432",72,0.07
"Thursday","18",0.021,51.525,2009-07-16,"Fire","Newham","Plaistow",277,"Plaistow","1122333134432",72,0.07
"Thursday","18",0.0225,51.523,2009-12-10,"Fire","Newham","Plaistow",776,"Plaistow","1122333134432",72,0.06
"Thursday","18",0.0225,51.523,2010-12-02,"False Alarm","Newham","Plaistow",245,"Plaistow","1122333134432",72,0.07
"Thursday","19",0.0225,51.524,2012-03-29,"False Alarm","Newham","Plaistow",320,"Plaistow","1122333134432",63,0.06
"Thursday","19",0.018,51.524,2009-11-05,"Fire","Newham","Plaistow",365,"Plaistow","1122333134432",63,0.06
"Thursday","21",0.0225,51.524,2009-11-05,"Fire","Newham","Plaistow",467,"East Ham","1122333134432",51,0.06
"Thursday","22",0.0225,51.522,2010-12-16,"Fire","Newham","Plaistow",316,"Poplar","1122333134432",44,0.06
"Tuesday","7",0.018,51.523,2012-02-21,"Special Service","Newham","Plaistow",372,"Plaistow","1122333134432",38,0.06
"Tuesday","8",0.0225,51.522,2013-01-22,"False Alarm","Newham","Plaistow",220,"Plaistow","1122333134432",52,0.07
"Tuesday","9",0.0195,51.524,2009-08-18,"False Alarm","Newham","Plaistow",311,"Plaistow","1122333134432",49,0.06
"Tuesday","12",0.0225,51.523,2011-10-25,"Fire","Newham","Plaistow",296,"Plaistow","1122333134432",56,0.06
"Tuesday","13",0.0225,51.523,2012-04-10,"Fire","Newham","Plaistow",213,"Plaistow","1122333134432",63,0.07
"Tuesday","13",0.018,51.524,2012-10-09,"Fire","Newham","Plaistow",266,"Plaistow","1122333134432",63,0.07
"Tuesday","14",0.018,51.523,2011-10-25,"Fire","Newham","Plaistow",430,"Plaistow","1122333134432",33,0.05
"Tuesday","14",0.0225,51.523,2011-11-08,"Fire","Newham","Plaistow",272,"Plaistow","1122333134432",33,0.06
"Tuesday","15",0.0225,51.525,2009-10-13,"Fire","Newham","Plaistow",249,"Plaistow","1122333134432",26,0.05
"Tuesday","16",0.0225,51.522,2011-03-29,"Fire","Newham","Plaistow",235,"Plaistow","1122333134432",61,0.07
"Tuesday","17",0.0225,51.522,2010-01-12,"False Alarm","Newham","Plaistow",474,"Plaistow","1122333134432",77,0.06
"Tuesday","17",0.021,51.523,2010-11-16,"Fire","Newham","Plaistow",412,"Plaistow","1122333134432",77,0.07
"Tuesday","18",0.021,51.525,2009-10-13,"False Alarm","Newham","Plaistow",259,"Plaistow","1122333134432",75,0.07
"Tuesday","18",0.021,51.525,2012-03-06,"False Alarm","Newham","Plaistow",385,"Plaistow","1122333134432",75,0.07
"Tuesday","18",0.021,51.523,2009-09-01,"Fire","Newham","Plaistow",266,"Plaistow","1122333134432",75,0.07
"Tuesday","19",0.0195,51.523,2009-06-16,"Fire","Newham","Plaistow",226,"Plaistow","1122333134432",62,0.07
"Tuesday","20",0.0195,51.524,2010-11-09,"Special Service","Newham","Plaistow",344,"Plaistow","1122333134432",51,0.06
"Tuesday","20",0.0195,51.524,2011-04-19,"Special Service","Newham","Plaistow",814,"Plaistow","1122333134432",51,0.05
"Tuesday","21",0.0225,51.522,2010-02-02,"Fire","Newham","Plaistow",233,"Plaistow","1122333134432",47,0.06
"Tuesday","21",0.018,51.523,2011-02-01,"False Alarm","Newham","Plaistow",265,"Plaistow","1122333134432",47,0.06
"Tuesday","22",0.0225,51.523,2010-05-25,"False Alarm","Newham","Plaistow",238,"Plaistow","1122333134432",43,0.06
"Tuesday","23",0.0195,51.524,2010-11-16,"Fire","Newham","Plaistow",263,"Plaistow","1122333134432",33,0.06
"Wednesday","2",0.0195,51.524,2011-08-10,"Fire","Newham","Plaistow",368,"Plaistow","1122333134432",20,0.05
"Wednesday","2",0.021,51.523,2011-08-10,"Fire","Newham","Plaistow",291,"Plaistow","1122333134432",20,0.05
"Wednesday","4",0.0195,51.523,2011-11-16,"Special Service","Newham","Plaistow",405,"Plaistow","1122333134432",18,0.04
"Wednesday","9",0.0195,51.523,2013-03-06,"Special Service","Newham","Plaistow",321,"Plaistow","1122333134432",50,0.06
"Wednesday","10",0.021,51.525,2009-05-13,"Fire","Newham","Plaistow",244,"Plaistow","1122333134432",53,0.07
"Wednesday","13",0.0195,51.523,2012-07-25,"Fire","Newham","Plaistow",394,"East Ham","1122333134432",20,0.05
"Wednesday","13",0.0195,51.524,2009-05-27,"Fire","Newham","Plaistow",357,"Plaistow","1122333134432",20,0.05
"Wednesday","16",0.0195,51.524,2011-09-07,"Fire","Newham","Plaistow",286,"Plaistow","1122333134432",67,0.07
"Wednesday","20",0.021,51.525,2011-04-20,"Fire","Newham","Plaistow",334,"Stratford","1122333134432",56,0.06
"Wednesday","21",0.018,51.523,2009-10-21,"Fire","Newham","Plaistow",355,"Plaistow","1122333134432",50,0.06
"Wednesday","21",0.0195,51.524,2010-02-17,"Fire","Newham","Plaistow",429,"Plaistow","1122333134432",50,0.06
"Wednesday","21",0.0225,51.523,2010-02-17,"Fire","Newham","Plaistow",200,"Plaistow","1122333134432",50,0.07
"Wednesday","21",0.018,51.522,2012-06-06,"False Alarm","Newham","Plaistow",355,"Silvertown","1122333134432",50,0.06
"Wednesday","23",0.021,51.523,2010-01-06,"Special Service","Newham","Plaistow",391,"Plaistow","1122333134432",36,0.05
"Friday","1",0.015,51.519,2010-09-10,"Fire","Newham","Plaistow",374,"Plaistow","1122333134424",29,0.05
"Friday","2",0.012,51.519,2011-09-30,"False Alarm","Newham","Plaistow",343,"Plaistow","1122333134424",26,0.05
"Friday","3",0.015,51.519,2009-01-09,"Fire","Newham","Plaistow",688,"Plaistow","1122333134424",26,0.05
"Friday","8",0.012,51.519,2010-01-22,"False Alarm","Newham","Plaistow",297,"Plaistow","1122333134424",75,0.07
"Friday","11",0.012,51.519,2011-05-27,"False Alarm","Newham","Plaistow",283,"Plaistow","1122333134424",84,0.07
"Friday","12",0.012,51.519,2011-07-22,"False Alarm","Newham","Plaistow",153,"Plaistow","1122333134424",88,0.08
"Friday","17",0.015,51.519,2012-02-24,"Fire","Newham","Plaistow",316,"Plaistow","1122333134424",114,0.07
"Friday","19",0.015,51.519,2011-11-04,"Fire","Newham","Plaistow",437,"Plaistow","1122333134424",94,0.07
"Friday","21",0.0135,51.519,2009-09-25,"Fire","Newham","Plaistow",282,"Plaistow","1122333134424",74,0.07
"Friday","22",0.0165,51.52,2009-09-11,"Fire","Newham","Plaistow",422,"Poplar","1122333134424",68,0.06
"Friday","22",0.015,51.521,2012-11-16,"Fire","Newham","Plaistow",274,"Plaistow","1122333134424",68,0.07
"Friday","22",0.012,51.521,2010-06-11,"False Alarm","Newham","Plaistow",283,"Plaistow","1122333134424",68,0.07
"Friday","22",0.0135,51.52,2012-11-16,"Special Service","Newham","Plaistow",12,"Plaistow","1122333134424",68,0.15
"Monday","9",0.012,51.519,2011-09-12,"False Alarm","Newham","Plaistow",297,"Plaistow","1122333134424",63,0.07
"Monday","9",0.015,51.52,2012-01-16,"Fire","Newham","Plaistow",369,"Plaistow","1122333134424",63,0.06
"Monday","11",0.0165,51.52,2009-01-05,"Special Service","Newham","Plaistow",321,"Plaistow","1122333134424",73,0.07
"Monday","15",0.012,51.519,2012-03-19,"False Alarm","Newham","Plaistow",315,"Plaistow","1122333134424",86,0.07
"Monday","18",0.012,51.519,2009-02-16,"False Alarm","Newham","Plaistow",357,"Plaistow","1122333134424",99,0.07
"Monday","19",0.0165,51.52,2011-05-09,"Special Service","Newham","Plaistow",235,"Plaistow","1122333134424",84,0.07
"Monday","20",0.012,51.52,2012-11-12,"Special Service","Newham","Plaistow",309,"Plaistow","1122333134424",72,0.07
"Monday","21",0.015,51.519,2009-08-17,"Fire","Newham","Plaistow",219,"Plaistow","1122333134424",62,0.07
"Monday","22",0.012,51.521,2012-09-24,"False Alarm","Newham","Plaistow",260,"Plaistow","1122333134424",54,0.06
"Saturday","0",0.015,51.519,2012-02-18,"Fire","Newham","Plaistow",294,"Plaistow","1122333134424",49,0.06
"Saturday","4",0.0135,51.519,2012-09-08,"Fire","Newham","Plaistow",364,"Plaistow","1122333134424",27,0.05
"Saturday","6",0.015,51.519,2013-03-30,"Special Service","Newham","Plaistow",480,"Plaistow","1122333134424",33,0.05
"Saturday","8",0.012,51.519,2009-06-06,"False Alarm","Newham","Plaistow",245,"Plaistow","1122333134424",48,0.06
"Saturday","12",0.0165,51.521,2009-09-26,"Fire","Newham","Plaistow",225,"Plaistow","1122333134424",90,0.07
"Saturday","13",0.0135,51.521,2012-06-16,"Fire","Newham","Plaistow",330,"Plaistow","1122333134424",93,0.07
"Saturday","13",0.012,51.519,2012-08-04,"False Alarm","Newham","Plaistow",281,"Plaistow","1122333134424",93,0.07
"Saturday","15",0.015,51.519,2010-11-13,"Fire","Newham","Plaistow",293,"Plaistow","1122333134424",90,0.07
"Saturday","16",0.015,51.519,2011-11-05,"Fire","Newham","Plaistow",394,"Plaistow","1122333134424",89,0.07
"Saturday","17",0.0165,51.52,2009-11-14,"Special Service","Newham","Plaistow",494,"Plaistow","1122333134424",92,0.07
"Saturday","18",0.012,51.519,2011-04-23,"False Alarm","Newham","Plaistow",345,"Poplar","1122333134424",89,0.07
"Saturday","18",0.012,51.521,2010-05-15,"Fire","Newham","Plaistow",319,"Plaistow","1122333134424",89,0.07
"Saturday","23",0.015,51.521,2011-09-03,"Fire","Newham","Plaistow",358,"Plaistow","1122333134424",61,0.06
"Sunday","3",0.0135,51.519,2010-11-14,"Fire","Newham","Plaistow",301,"Plaistow","1122333134424",24,0.05
"Sunday","4",0.0135,51.519,2012-05-20,"Fire","Newham","Plaistow",411,"Plaistow","1122333134424",26,0.05
"Sunday","13",0.0135,51.519,2012-07-08,"Fire","Newham","Plaistow",244,"Plaistow","1122333134424",75,0.07
"Sunday","16",0.015,51.519,2011-03-20,"Fire","Newham","Plaistow",363,"Plaistow","1122333134424",79,0.07
"Sunday","17",0.015,51.519,2012-09-02,"Special Service","Newham","Plaistow",637,"Plaistow","1122333134424",76,0.06
"Sunday","19",0.0165,51.521,2010-10-31,"Fire","Newham","Plaistow",270,"Plaistow","1122333134424",71,0.07
"Sunday","20",0.0165,51.519,2009-10-04,"Special Service","Newham","Plaistow",275,"Plaistow","1122333134424",68,0.07
"Sunday","20",0.015,51.52,2009-10-04,"Fire","Newham","Plaistow",305,"Plaistow","1122333134424",68,0.07
"Sunday","21",0.015,51.521,2009-04-19,"Fire","Newham","Plaistow",261,"Plaistow","1122333134424",61,0.07
"Sunday","21",0.0135,51.52,2010-07-18,"Special Service","Newham","Plaistow",370,"Plaistow","1122333134424",61,0.06
"Sunday","22",0.0135,51.519,2011-07-31,"False Alarm","Newham","Plaistow",358,"Plaistow","1122333134424",54,0.06
"Sunday","22",0.0135,51.52,2010-05-23,"Special Service","Newham","Plaistow",274,"Plaistow","1122333134424",54,0.06
