"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Monday","23",-0.1425,51.615,2011-03-14,"False Alarm","Barnet","Southgate",264,"Southgate","1122334332444",159,0.08
"Monday","9",-0.141,51.615,2011-01-03,"Special Service","Barnet","Southgate",489,"Southgate","1122334332444",312,0.08
"Monday","9",-0.141,51.615,2011-01-03,"Special Service","Barnet","Southgate",489,"Southgate","1122334332444",142,0.07
"Saturday","10",-0.1425,51.615,2011-12-17,"False Alarm","Barnet","Southgate",476,"Finchley","1122334332444",369,0.09
"Saturday","10",-0.1425,51.615,2011-12-17,"False Alarm","Barnet","Southgate",476,"Finchley","1122334332444",190,0.08
"Saturday","13",-0.1425,51.615,2010-04-17,"False Alarm","Barnet","Southgate",242,"Southgate","1122334332444",207,0.09
"Saturday","13",-0.1425,51.615,2010-04-17,"False Alarm","Barnet","Southgate",242,"Southgate","1122334332444",389,0.1
"Saturday","13",-0.1425,51.615,2010-03-27,"False Alarm","Barnet","Southgate",271,"Southgate","1122334332444",207,0.09
"Saturday","13",-0.1425,51.615,2010-03-27,"False Alarm","Barnet","Southgate",271,"Southgate","1122334332444",389,0.1
"Saturday","14",-0.1425,51.615,2012-05-12,"False Alarm","Barnet","Southgate",450,"Finchley","1122334332444",371,0.09
"Saturday","14",-0.1425,51.615,2012-05-12,"False Alarm","Barnet","Southgate",450,"Finchley","1122334332444",187,0.08
"Saturday","16",-0.141,51.615,2010-12-04,"Special Service","Barnet","Southgate",767,"Finchley","1122334332444",189,0.07
"Saturday","16",-0.141,51.615,2010-12-04,"Special Service","Barnet","Southgate",767,"Finchley","1122334332444",371,0.08
"Saturday","17",-0.1425,51.612,2010-07-24,"Fire","Barnet","Southgate",308,"Southgate","1122334332444",189,0.08
"Saturday","17",-0.1425,51.612,2010-07-24,"Fire","Barnet","Southgate",308,"Southgate","1122334332444",364,0.09
"Saturday","17",-0.1425,51.615,2012-05-19,"False Alarm","Barnet","Southgate",368,"Finchley","1122334332444",189,0.08
"Saturday","17",-0.1425,51.615,2012-05-19,"False Alarm","Barnet","Southgate",368,"Finchley","1122334332444",364,0.09
"Saturday","18",-0.1425,51.615,2010-01-23,"False Alarm","Barnet","Southgate",289,"Southgate","1122334332444",354,0.09
