"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Friday","15",-0.0825,51.65,2010-07-02,"False Alarm","Enfield","Enfield",513,"Enfield","1123222111124",41,0.05
"Friday","15",-0.0825,51.65,2010-07-02,"False Alarm","Enfield","Enfield",513,"Enfield","1123222111124",74,0.06
"Friday","16",-0.0795,51.651,2011-04-01,"Fire","Enfield","Enfield",421,"Enfield","1123222111124",74,0.06
"Friday","16",-0.0795,51.651,2011-04-01,"Fire","Enfield","Enfield",421,"Enfield","1123222111124",41,0.06
"Friday","17",-0.0825,51.651,2012-03-23,"Fire","Enfield","Enfield",485,"Enfield","1123222111124",62,0.06
"Friday","17",-0.0825,51.651,2012-03-23,"Fire","Enfield","Enfield",485,"Enfield","1123222111124",29,0.05
"Friday","17",-0.0795,51.65,2009-03-27,"Fire","Enfield","Enfield",484,"Enfield","1123222111124",62,0.06
"Friday","17",-0.0795,51.65,2009-03-27,"Fire","Enfield","Enfield",484,"Enfield","1123222111124",29,0.05
"Friday","19",-0.0825,51.65,2011-01-14,"False Alarm","Enfield","Enfield",379,"Chingford","1123222111124",39,0.06
"Friday","19",-0.0825,51.65,2011-01-14,"False Alarm","Enfield","Enfield",379,"Chingford","1123222111124",15,0.04
"Friday","2",-0.081,51.651,2013-03-08,"False Alarm","Enfield","Enfield",522,"Enfield","1123222111124",5,0.03
"Friday","2",-0.081,51.651,2013-03-08,"False Alarm","Enfield","Enfield",522,"Enfield","1123222111124",3,0.02
"Friday","20",-0.081,51.649,2013-02-22,"Special Service","Enfield","Enfield",587,"Enfield","1123222111124",26,0.05
"Friday","20",-0.081,51.649,2013-02-22,"Special Service","Enfield","Enfield",587,"Enfield","1123222111124",10,0.03
"Friday","20",-0.0825,51.648,2009-03-13,"Fire","Enfield","Enfield",639,"Enfield","1123222111124",26,0.05
"Friday","20",-0.0825,51.648,2009-03-13,"Fire","Enfield","Enfield",639,"Enfield","1123222111124",10,0.03
"Friday","21",-0.0825,51.65,2009-08-21,"False Alarm","Enfield","Enfield",386,"Enfield","1123222111124",24,0.05
"Friday","21",-0.0825,51.65,2009-08-21,"False Alarm","Enfield","Enfield",386,"Enfield","1123222111124",10,0.04
"Friday","22",-0.0795,51.651,2010-03-05,"Special Service","Enfield","Enfield",397,"Enfield","1123222111124",8,0.03
"Friday","22",-0.0795,51.651,2010-03-05,"Special Service","Enfield","Enfield",397,"Enfield","1123222111124",23,0.05
"Friday","23",-0.0825,51.65,2012-03-16,"False Alarm","Enfield","Enfield",300,"Enfield","1123222111124",7,0.03
"Friday","23",-0.0825,51.65,2012-03-16,"False Alarm","Enfield","Enfield",300,"Enfield","1123222111124",18,0.05
"Friday","4",-0.081,51.651,2010-02-05,"False Alarm","Enfield","Enfield",79,"Enfield","1123222111124",3,0.03
"Friday","4",-0.081,51.651,2010-02-05,"False Alarm","Enfield","Enfield",79,"Enfield","1123222111124",6,0.04
"Friday","6",-0.081,51.65,2010-04-09,"False Alarm","Enfield","Enfield",413,"Enfield","1123222111124",11,0.04
"Friday","6",-0.081,51.65,2010-04-09,"False Alarm","Enfield","Enfield",413,"Enfield","1123222111124",4,0.02
"Friday","7",-0.0825,51.648,2010-02-19,"False Alarm","Enfield","Enfield",443,"Enfield","1123222111124",7,0.03
"Friday","7",-0.0825,51.648,2010-02-19,"False Alarm","Enfield","Enfield",443,"Enfield","1123222111124",22,0.05
"Friday","7",-0.0825,51.65,2010-09-03,"False Alarm","Enfield","Enfield",530,"Enfield","1123222111124",7,0.03
"Friday","7",-0.0825,51.65,2010-09-03,"False Alarm","Enfield","Enfield",530,"Enfield","1123222111124",22,0.04
"Friday","8",-0.0795,51.651,2012-05-11,"False Alarm","Enfield","Enfield",457,"Enfield","1123222111124",33,0.05
"Friday","8",-0.0795,51.651,2012-05-11,"False Alarm","Enfield","Enfield",457,"Enfield","1123222111124",12,0.04
"Friday","9",-0.0795,51.651,2011-06-24,"False Alarm","Enfield","Enfield",476,"Enfield","1123222111124",24,0.05
"Friday","9",-0.0795,51.651,2011-06-24,"False Alarm","Enfield","Enfield",476,"Enfield","1123222111124",53,0.06
"Friday","9",-0.0795,51.65,2012-08-24,"Fire","Enfield","Enfield",325,"Enfield","1123222111124",24,0.05
"Friday","9",-0.0795,51.65,2012-08-24,"Fire","Enfield","Enfield",325,"Enfield","1123222111124",53,0.06
