"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Monday","4",-0.3795,51.593,2012-09-17,"False Alarm","Harrow","Harrow",339,"Harrow","1122334431114",8,0.03
"Monday","4",-0.3795,51.593,2012-09-17,"False Alarm","Harrow","Harrow",339,"Harrow","1122334431114",13,0.04
"Monday","7",-0.3795,51.591,2009-04-13,"False Alarm","Harrow","Harrow",245,"Harrow","1122334431114",34,0.06
"Monday","7",-0.3795,51.591,2009-04-13,"False Alarm","Harrow","Harrow",245,"Harrow","1122334431114",26,0.05
"Monday","7",-0.3795,51.591,2009-07-20,"False Alarm","Harrow","Harrow",338,"Harrow","1122334431114",34,0.05
"Monday","7",-0.3795,51.591,2009-07-20,"False Alarm","Harrow","Harrow",338,"Harrow","1122334431114",26,0.05
"Monday","9",-0.3795,51.591,2010-08-30,"Fire","Harrow","Harrow",217,"Harrow","1122334431114",45,0.06
"Monday","9",-0.3795,51.591,2010-08-30,"Fire","Harrow","Harrow",217,"Harrow","1122334431114",38,0.06
"Monday","9",-0.381,51.593,2009-08-17,"Special Service","Harrow","Harrow",325,"Harrow","1122334431114",45,0.06
"Monday","9",-0.381,51.593,2009-08-17,"Special Service","Harrow","Harrow",325,"Harrow","1122334431114",38,0.06
"Saturday","1",-0.381,51.593,2010-11-06,"Special Service","Harrow","Harrow",392,"Harrow","1122334431114",11,0.04
"Saturday","1",-0.381,51.593,2010-11-06,"Special Service","Harrow","Harrow",392,"Harrow","1122334431114",12,0.04
"Saturday","11",-0.3795,51.591,2010-09-11,"Fire","Harrow","Harrow",169,"Harrow","1122334431114",61,0.07
"Saturday","11",-0.3795,51.591,2010-09-11,"Fire","Harrow","Harrow",169,"Harrow","1122334431114",61,0.07
"Saturday","13",-0.381,51.594,2010-08-21,"Fire","Harrow","Harrow",278,"Harrow","1122334431114",59,0.07
"Saturday","13",-0.381,51.594,2010-08-21,"Fire","Harrow","Harrow",278,"Harrow","1122334431114",55,0.06
"Saturday","14",-0.3795,51.591,2012-03-31,"False Alarm","Harrow","Harrow",194,"Harrow","1122334431114",52,0.07
"Saturday","14",-0.3795,51.591,2012-03-31,"False Alarm","Harrow","Harrow",194,"Harrow","1122334431114",52,0.07
"Saturday","16",-0.3795,51.591,2012-11-03,"False Alarm","Harrow","Harrow",178,"Harrow","1122334431114",49,0.07
"Saturday","16",-0.3795,51.591,2012-11-03,"False Alarm","Harrow","Harrow",178,"Harrow","1122334431114",47,0.07
"Saturday","17",-0.3795,51.591,2010-01-16,"False Alarm","Harrow","Harrow",216,"Harrow","1122334431114",45,0.06
"Saturday","17",-0.3795,51.591,2010-01-16,"False Alarm","Harrow","Harrow",216,"Harrow","1122334431114",42,0.06
"Saturday","17",-0.3795,51.591,2010-11-13,"False Alarm","Harrow","Harrow",163,"Harrow","1122334431114",45,0.07
"Saturday","17",-0.3795,51.591,2010-11-13,"False Alarm","Harrow","Harrow",163,"Harrow","1122334431114",42,0.07
"Saturday","17",-0.381,51.592,2011-03-12,"Fire","Harrow","Harrow",255,"Harrow","1122334431114",45,0.06
"Saturday","17",-0.381,51.592,2011-03-12,"Fire","Harrow","Harrow",255,"Harrow","1122334431114",42,0.06
"Saturday","19",-0.3795,51.591,2010-01-09,"False Alarm","Harrow","Harrow",561,"Northolt","1122334431114",37,0.05
"Saturday","19",-0.3795,51.591,2010-01-09,"False Alarm","Harrow","Harrow",561,"Northolt","1122334431114",37,0.05
"Saturday","20",-0.381,51.594,2011-11-05,"False Alarm","Harrow","Harrow",230,"Harrow","1122334431114",32,0.06
